@relation CSV_data

@attribute BCharge numeric
@attribute Binding {TRUE,FALSE}
@attribute CPhilic numeric
@attribute CisPro {TRUE,FALSE}
@attribute Clash numeric
@attribute Glycine numeric
@attribute HBonds numeric
@attribute Impact numeric
@attribute Interface numeric
@attribute MLargest1 numeric
@attribute MLargest10 numeric
@attribute MLargest2 numeric
@attribute MLargest3 numeric
@attribute MLargest4 numeric
@attribute MLargest5 numeric
@attribute MLargest6 numeric
@attribute MLargest7 numeric
@attribute MLargest8 numeric
@attribute MLargest9 numeric
@attribute NLargest1 numeric
@attribute NLargest10 numeric
@attribute NLargest2 numeric
@attribute NLargest3 numeric
@attribute NLargest4 numeric
@attribute NLargest5 numeric
@attribute NLargest6 numeric
@attribute NLargest7 numeric
@attribute NLargest8 numeric
@attribute NLargest9 numeric
@attribute Proline numeric
@attribute Relaccess numeric
@attribute SPhobic numeric
@attribute SProtFT0 {TRUE,FALSE}
@attribute SProtFT1 {TRUE,FALSE}
@attribute SProtFT10 {TRUE,FALSE}
@attribute SProtFT11 {TRUE,FALSE}
@attribute SProtFT12 {TRUE,FALSE}
@attribute SProtFT2 {TRUE,FALSE}
@attribute SProtFT3 {TRUE,FALSE}
@attribute SProtFT4 {TRUE,FALSE}
@attribute SProtFT5 {TRUE,FALSE}
@attribute SProtFT6 {TRUE,FALSE}
@attribute SProtFT7 {TRUE,FALSE}
@attribute SProtFT8 {TRUE,FALSE}
@attribute SProtFT9 {TRUE,FALSE}
@attribute SSGeom {TRUE,FALSE}
@attribute Voids numeric
@attribute dataset {pd,snp}

@data
0.5,FALSE,0,FALSE,3.11465753314016e-05,0,0,0.629632449162519,0.986497513845216,0.0341975031500602,0.135036881390503,0.137280430073619,0.11181940715621,0.137050578268564,0.154312533906347,0.141479816356467,0.137282054013323,0.139631510034493,0.131678762167056,0.0341975031500602,0.158663915438471,0.139975226301155,0.11181940715621,0.152106633214957,0.164261757906479,0.150284209908595,0.149322101902492,0.148901078166518,0.155453435053363,0,0.216761969687175,0.815450643776824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0,FALSE,3.11832327366563e-05,0.952048809592548,1,0.774448824800368,1,0.049982718955828,0.165425564650132,0.170567587555796,0.199921665565921,0.247596849039934,0.29345269545518,0.227506524679481,0.180422488258188,0.180758254179391,0.170271995047311,0.049982718955828,0.192267464832744,0.17391580617107,0.199921665565921,0.274797257902083,0.312372912281494,0.235306378079109,0.196246081622407,0.192758059611043,0.188382291103502,0,0.391416263612269,0.96137339055794,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0.244635193133047,FALSE,3.04867420368172e-05,0,1,0.495032808978,1,0.102556785981582,0.228442629436537,0.485398294872228,0.621105135002003,0.446459415071862,0.496182167426228,0.358396357609586,0.319124803481218,0.307679337542387,0.240686676716215,0.0950398625396211,0.268412611919292,0.475894639816754,0.420209284828598,0.495506398817411,0.528173266293092,0.380699627866129,0.347113005902509,0.328104917566989,0.284142788490419,0,0.00189234774534406,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.385095423779893,pd
0.25,FALSE,0,FALSE,3.20507913276839e-05,0,1,0.346912127459563,1,0.0279348703833481,0.0652391795539066,0.085996703870137,0.0915164007725534,0.117594540741468,0.0737165950694208,0.0781799478025642,0.0804913314751582,0.0729506882906287,0.0645863678092197,0.0264803518717554,0.0744019565054581,0.130767004740381,0.0893342272517903,0.0752751815403099,0.0848818989468061,0.0853580802020329,0.082478495857945,0.084830416859976,0.0828903105664684,0,0.570137342132946,0.626609442060086,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.402332270119999,snp
0.75,TRUE,0,FALSE,2.44504893048782e-05,0,0.786,0.536564140329808,0.787115516434734,0.0394306237743947,0.253804629735456,0.174602531037305,0.226118738615779,0.222989591431172,0.283369588458677,0.296487150667708,0.238682786631397,0.244204224457892,0.247216762815824,0.0394306237743947,0.276650801480292,0.178029955045995,0.226118738615779,0.247486704712097,0.301639701968131,0.314937765213678,0.251707350565255,0.258837657912437,0.289026050739873,0,0.00153973636422405,0.523605150214592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.5,FALSE,0,FALSE,2.69187545920273e-05,0,1,1,0.967456941104788,0.0212660485477528,0.0589091196820903,0.0674114868999486,0.070471015759809,0.0529276918872595,0.0613645239328005,0.064250471491437,0.0636987152553807,0.0585666319034624,0.0577827813502437,0.0212660485477528,0.0692162873397879,0.068734765247002,0.070471015759809,0.0587422039258644,0.0653209711429759,0.0682488258255645,0.0692852836358253,0.0624546324311245,0.0682154942832542,0,0.258640448051528,0.875536480686695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0.141630901287554,FALSE,2.83361742618753e-05,0,1,1,1,0.0352996383109062,0.0464621998716404,0.123104068355276,0.0566535809527426,0.0403938965404708,0.0512071984831162,0.0472882098565523,0.045965175984172,0.0479295077155579,0.0449282644600064,0.0352996383109062,0.0545528264221207,0.125520584524553,0.0566535809527426,0.044831475232189,0.0545087571785163,0.0502309901108307,0.0494021322839984,0.0470402031579158,0.0529099337217917,0,0.0863897883744028,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.25,FALSE,0.841201716738197,FALSE,2.19455666124744e-05,0.950649575610601,1,0.729954501554932,1,0.117074039167329,0.121996518467071,0.451272463800761,0.272695753654191,0.256755752836952,0.200771518491881,0.15152496523346,0.148799977907048,0.131028137379187,0.120444045854773,0.0883581038100476,0.140823973906374,0.208941192322297,0.193381139985832,0.167282107457729,0.1496178668638,0.152645711961504,0.135053950775951,0.126105747779625,0.138926433191166,0,0.18407489465735,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.324821635548415,pd
0.5,FALSE,0,FALSE,2.68210015113482e-05,0,1,1,0.472456451490061,0.028944389144123,0.0662634184081658,0.0774380286290277,0.10296781593806,0.0710849798753519,0.0861216793868849,0.0881622311546301,0.0801382387577449,0.0667432706138516,0.0671453983034497,0.028944389144123,0.0778573476128619,0.0789581266306545,0.10296781593806,0.0788942089671785,0.0916743319018624,0.0936486319678981,0.0871666026566654,0.0711740849347484,0.0792685368735107,0,0.0649098784078421,0.918454935622318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.75,FALSE,0.416309012875536,FALSE,3.30894178099001e-05,0,1,1,1,0.133983147637451,0.147611281573372,0.132654585862681,0.147695378967804,0.189726214576242,0.222618250317637,0.216369801687844,0.190261742305439,0.184698777875614,0.183684113445405,0.133983147637451,0.173438424052415,0.135258577395608,0.147695378967804,0.211676295812058,0.236971451466364,0.229834654384967,0.20694826776063,0.196960178651104,0.216848381089686,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.5,FALSE,0,FALSE,2.87760631249316e-05,0,1,0.442624541540649,1,0.0816554696379184,0.206184116824772,0.416888348293558,0.508046764857814,0.337409558478221,0.399629261155299,0.343289581468005,0.245582889008559,0.222001569548266,0.213046179157576,0.0816554696379184,0.242259588193822,0.425071810041769,0.508046764857814,0.374476580858319,0.425395159333435,0.364652745878501,0.267121244955189,0.236739350969062,0.251511783905008,0,0.333840701931723,0.875536480686695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0.124463519313305,FALSE,3.03767698210531e-05,0,1,1,1,0.0038637209947119,0.0224783063573143,0.0135884642963063,0.0177971038240992,0.0226080588801834,0.028167670088373,0.0262244489741489,0.0246474497434653,0.0253042821190151,0.0226623669865985,0.0038637209947119,0.0264112741819271,0.0146850769852644,0.0180828646422944,0.0262254339004812,0.0320566719523871,0.0278564158186237,0.0268091050114467,0.0269841305076506,0.0267540698023668,0,0.227316803695367,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0,FALSE,1.69357212276668e-05,0,1,0.664498010413599,1,0.0208525089709274,0.09383654378731,0.0874818393756124,0.114028558096873,0.104542041544066,0.137302371279579,0.133349208465891,0.10412289993668,0.105840426484149,0.0982247918535056,0.0215324309555763,0.110254867375478,0.0891990960202844,0.114028558096873,0.116026784925529,0.109521632892606,0.1068139553237,0.109092352485555,0.102842035397248,0.112112292505156,0,0,0.918454935622318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.408400987613864,snp
0.5,FALSE,0,FALSE,3.11587944664865e-05,0,1,1,1,0.0422640975759348,0.204412579235645,0.19426067957338,0.245348643185654,0.262997444952388,0.262160781909075,0.271601927876098,0.256731939504763,0.231196124839454,0.22425333341814,0.0422640975759348,0.228500003873757,0.198164327098568,0.245348643185654,0.291889727144767,0.279063468147421,0.296946235862859,0.279248100619431,0.246544295395872,0.232779680022426,0,0.0031147338665601,0.798283261802575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.75,FALSE,0.377682403433476,FALSE,2.4474927575048e-05,0.977100294474277,1,0.399981839087653,1,0.0450347980396489,0.179439613866348,0.193855233075424,0.173657648548165,0.157598414437744,0.170366692171897,0.181568971100909,0.182503565447412,0.189775871005614,0.179204219962134,0.0450347980396489,0.210835672652051,0.197660585014515,0.173657648548165,0.174911806451233,0.18135100005455,0.19286814238623,0.198509675522933,0.202374319347728,0.211559640375643,0,0.272580351318473,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.5,FALSE,0.0386266094420601,FALSE,3.36270597536356e-05,0,1,0.39148135879035,1,0.075362258758167,0.191161214316485,0.10653707395269,0.141566508832108,0.16028081644782,0.200525890753971,0.207926771188539,0.20758301130883,0.209815713384666,0.204660954961487,0.075362258758167,0.220917770472159,0.108628382268279,0.141566508832108,0.177888890852017,0.213454697989733,0.220866207856699,0.22578866400757,0.223744525369212,0.241612602871388,0,0.0418314635135373,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.25,FALSE,0.742489270386266,FALSE,3.32360474309189e-05,0,1,0.608294535732071,1,0.0554459104787518,0.263756890533923,0.235805430730592,0.311308434840039,0.311592434087466,0.388954173639373,0.400251462099709,0.332319424636403,0.272753766187268,0.256821077761029,0.0554459104787518,0.309905712758347,0.240434259361335,0.311308434840039,0.345823247760561,0.414031800850606,0.425159406447487,0.361464834907836,0.290860779556347,0.303190264512124,0,0.572652636651602,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0,FALSE,2.23976746106156e-05,0,0,0.851796648941138,1,0.0240267523206656,0.18458718338711,0.119389727937892,0.130082121264502,0.168244446154295,0.216898128104584,0.220844684053112,0.177735827469824,0.1847695532616,0.181426145362261,0.0240267523206656,0.21688389834229,0.121733332108429,0.130082121264502,0.186727386231794,0.230882527213936,0.234588011987608,0.19332379262476,0.197035652527154,0.214182735628041,0,0.237777608001928,0.879828326180257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0.0815450643776824,FALSE,2.39617239014823e-05,0,1,1,1,0.0625309180740317,0.139030533747132,0.106719524876771,0.123002047286421,0.126614150665559,0.15465005115772,0.166366944163984,0.14076958431716,0.133590622677683,0.135626496036365,0.0625309180740317,0.165202816995979,0.108814414679259,0.123002047286421,0.140523684164031,0.167211227547445,0.177094441870018,0.187376226470961,0.150448292625536,0.160629542860575,0,0.0842447358059227,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.25,FALSE,0,FALSE,2.39250664962277e-05,0,0.83475,0.661938120877184,1,0.072910717349301,0.0512141406504137,0.0743814125305493,0.0886597917543017,0.0667204385236441,0.0647485319766671,0.0673080220219839,0.0666950718908608,0.0635417252124823,0.0603142497927546,0.072910717349301,0.0601749388592044,0.0758415095726307,0.0886597917543017,0.0740501893437458,0.0689231614251506,0.0714966499857339,0.0725444297352561,0.0677600019534415,0.0712040207444785,0,0.289711387584553,0.682403433476395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.5,FALSE,0.201716738197425,FALSE,2.96314025808744e-05,0,1,0.805813525271521,1,0.129262504426843,0.0982412104481155,0.136535609840337,0.117471676207015,0.122199198197935,0.152665591088131,0.131529918274818,0.135147717028735,0.124127537245547,0.099950600322688,0.140790600052835,0.109774521526467,0.139215785347689,0.117909309907607,0.135623715377775,0.162508629267843,0.138640608526904,0.127941331079037,0.104648968782673,0.11187451192407,0,0.00124589354662404,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.439244902574074,pd
0.5,FALSE,0,FALSE,6.325846233451e-05,0,0,0.583026649384552,1,0.0148264155497937,0.0655578804849529,0.0643691365115834,0.0769336065712998,0.0737978938766413,0.0898803139087148,0.090082487188768,0.0782445571448015,0.0668723316118262,0.0670436307278714,0.0148264155497937,0.0770283636476328,0.0656326939330467,0.0769336065712998,0.0819051573349352,0.0956753025181473,0.0956883869544718,0.0851068394865182,0.0713117137675449,0.0791483951062253,0,0.0376824029290252,0.575107296137339,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
