@relation CSV_data

@attribute BCharge numeric
@attribute Binding {TRUE,FALSE}
@attribute CPhilic numeric
@attribute CisPro {TRUE,FALSE}
@attribute Clash numeric
@attribute Glycine numeric
@attribute HBonds numeric
@attribute Impact numeric
@attribute Interface numeric
@attribute MLargest1 numeric
@attribute MLargest10 numeric
@attribute MLargest2 numeric
@attribute MLargest3 numeric
@attribute MLargest4 numeric
@attribute MLargest5 numeric
@attribute MLargest6 numeric
@attribute MLargest7 numeric
@attribute MLargest8 numeric
@attribute MLargest9 numeric
@attribute NLargest1 numeric
@attribute NLargest10 numeric
@attribute NLargest2 numeric
@attribute NLargest3 numeric
@attribute NLargest4 numeric
@attribute NLargest5 numeric
@attribute NLargest6 numeric
@attribute NLargest7 numeric
@attribute NLargest8 numeric
@attribute NLargest9 numeric
@attribute Proline numeric
@attribute Relaccess numeric
@attribute SPhobic numeric
@attribute SProtFT0 {TRUE,FALSE}
@attribute SProtFT1 {TRUE,FALSE}
@attribute SProtFT10 {TRUE,FALSE}
@attribute SProtFT11 {TRUE,FALSE}
@attribute SProtFT12 {TRUE,FALSE}
@attribute SProtFT2 {TRUE,FALSE}
@attribute SProtFT3 {TRUE,FALSE}
@attribute SProtFT4 {TRUE,FALSE}
@attribute SProtFT5 {TRUE,FALSE}
@attribute SProtFT6 {TRUE,FALSE}
@attribute SProtFT7 {TRUE,FALSE}
@attribute SProtFT8 {TRUE,FALSE}
@attribute SProtFT9 {TRUE,FALSE}
@attribute SSGeom {TRUE,FALSE}
@attribute Voids numeric
@attribute dataset {pd,snp}

@data
0.5,FALSE,0.244635193133047,FALSE,3.04867420368172e-05,0,1,0.495032808978,1,0.102556785981582,0.228442629436537,0.485398294872228,0.621105135002003,0.446459415071862,0.496182167426228,0.358396357609586,0.319124803481218,0.307679337542387,0.240686676716215,0.0950398625396211,0.268412611919292,0.475894639816754,0.420209284828598,0.495506398817411,0.528173266293092,0.380699627866129,0.347113005902509,0.328104917566989,0.284142788490419,0,0.00189234774534406,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.385095423779893,pd
0.5,FALSE,0,FALSE,2.69187545920273e-05,0,1,1,0.967456941104788,0.0212660485477528,0.0589091196820903,0.0674114868999486,0.070471015759809,0.0529276918872595,0.0613645239328005,0.064250471491437,0.0636987152553807,0.0585666319034624,0.0577827813502437,0.0212660485477528,0.0692162873397879,0.068734765247002,0.070471015759809,0.0587422039258644,0.0653209711429759,0.0682488258255645,0.0692852836358253,0.0624546324311245,0.0682154942832542,0,0.258640448051528,0.875536480686695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.25,FALSE,0.660944206008584,FALSE,2.07969679144941e-05,0,0.77375,0.749326889978822,0.969600365578997,0.236372195027793,0.0349428096674081,0.0408517379764466,0.041835983281993,0.0478056571884925,0.0621632558575147,0.0502981349894272,0.0479495965077355,0.0470906112287231,0.0360978071207621,0.235119374454133,0.0410566575676422,0.0416536520535528,0.041835983281993,0.053057474513684,0.0661712009119279,0.0534282251096267,0.0521549199374347,0.0502167654116545,0.0426152860375243,0,0.0723969934002903,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.402905744904873,pd
0.25,FALSE,0.841201716738197,FALSE,2.19455666124744e-05,0.950649575610601,1,0.729954501554932,1,0.117074039167329,0.121996518467071,0.451272463800761,0.272695753654191,0.256755752836952,0.200771518491881,0.15152496523346,0.148799977907048,0.131028137379187,0.120444045854773,0.0883581038100476,0.140823973906374,0.208941192322297,0.193381139985832,0.167282107457729,0.1496178668638,0.152645711961504,0.135053950775951,0.126105747779625,0.138926433191166,0,0.18407489465735,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.324821635548415,pd
0.75,FALSE,0.416309012875536,FALSE,3.30894178099001e-05,0,1,1,1,0.133983147637451,0.147611281573372,0.132654585862681,0.147695378967804,0.189726214576242,0.222618250317637,0.216369801687844,0.190261742305439,0.184698777875614,0.183684113445405,0.133983147637451,0.173438424052415,0.135258577395608,0.147695378967804,0.211676295812058,0.236971451466364,0.229834654384967,0.20694826776063,0.196960178651104,0.216848381089686,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.5,FALSE,0,FALSE,2.87760631249316e-05,0,1,0.442624541540649,1,0.0816554696379184,0.206184116824772,0.416888348293558,0.508046764857814,0.337409558478221,0.399629261155299,0.343289581468005,0.245582889008559,0.222001569548266,0.213046179157576,0.0816554696379184,0.242259588193822,0.425071810041769,0.508046764857814,0.374476580858319,0.425395159333435,0.364652745878501,0.267121244955189,0.236739350969062,0.251511783905008,0,0.333840701931723,0.875536480686695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0,FALSE,7.39868629390492e-05,0,1,1,1,0.0102014759525928,0.0521372743817202,0.0392419652141921,0.0521753292494182,0.062289566756257,0.0722817049745802,0.0735964795306041,0.061280326028851,0.0569450429127818,0.052522669787539,0.0122982818481706,0.0607869924410091,0.0376941474050393,0.0469147323690071,0.0602248567406962,0.0726701917343371,0.0628641154889847,0.058694668002652,0.0549915979817398,0.059372559620352,0,0.00130466211014404,0.965665236051502,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.412429522582242,pd
0,FALSE,0,FALSE,2.53669244362455e-05,0,1,0.815584340743842,1,0.105838052726958,0.0717604599843507,0.0621459382144587,0.0567814739063404,0.0682778766837976,0.0844005181154874,0.089171889585278,0.090847402795942,0.0926200007077539,0.0926296953545222,0.105838052726958,0.0843161915288685,0.0633658545548084,0.0567814739063404,0.0757787240057245,0.0898421996121297,0.0947211221890132,0.0988149925011747,0.098768665910448,0.109354037764562,0,0.287889562115433,0.862660944206009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.5,FALSE,0,FALSE,3.11587944664865e-05,0,1,1,1,0.0422640975759348,0.204412579235645,0.19426067957338,0.245348643185654,0.262997444952388,0.262160781909075,0.271601927876098,0.256731939504763,0.231196124839454,0.22425333341814,0.0422640975759348,0.228500003873757,0.198164327098568,0.245348643185654,0.291889727144767,0.279063468147421,0.296946235862859,0.279248100619431,0.246544295395872,0.232779680022426,0,0.0031147338665601,0.798283261802575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.75,FALSE,0.377682403433476,FALSE,2.4474927575048e-05,0.977100294474277,1,0.399981839087653,1,0.0450347980396489,0.179439613866348,0.193855233075424,0.173657648548165,0.157598414437744,0.170366692171897,0.181568971100909,0.182503565447412,0.189775871005614,0.179204219962134,0.0450347980396489,0.210835672652051,0.197660585014515,0.173657648548165,0.174911806451233,0.18135100005455,0.19286814238623,0.198509675522933,0.202374319347728,0.211559640375643,0,0.272580351318473,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
