@relation CSV_data

@attribute BCharge numeric
@attribute Binding {TRUE,FALSE}
@attribute CPhilic numeric
@attribute CisPro {TRUE,FALSE}
@attribute Clash numeric
@attribute Glycine numeric
@attribute HBonds numeric
@attribute Impact numeric
@attribute Interface numeric
@attribute MLargest1 numeric
@attribute MLargest10 numeric
@attribute MLargest2 numeric
@attribute MLargest3 numeric
@attribute MLargest4 numeric
@attribute MLargest5 numeric
@attribute MLargest6 numeric
@attribute MLargest7 numeric
@attribute MLargest8 numeric
@attribute MLargest9 numeric
@attribute NLargest1 numeric
@attribute NLargest10 numeric
@attribute NLargest2 numeric
@attribute NLargest3 numeric
@attribute NLargest4 numeric
@attribute NLargest5 numeric
@attribute NLargest6 numeric
@attribute NLargest7 numeric
@attribute NLargest8 numeric
@attribute NLargest9 numeric
@attribute Proline numeric
@attribute Relaccess numeric
@attribute SPhobic numeric
@attribute SProtFT0 {TRUE,FALSE}
@attribute SProtFT1 {TRUE,FALSE}
@attribute SProtFT10 {TRUE,FALSE}
@attribute SProtFT11 {TRUE,FALSE}
@attribute SProtFT12 {TRUE,FALSE}
@attribute SProtFT2 {TRUE,FALSE}
@attribute SProtFT3 {TRUE,FALSE}
@attribute SProtFT4 {TRUE,FALSE}
@attribute SProtFT5 {TRUE,FALSE}
@attribute SProtFT6 {TRUE,FALSE}
@attribute SProtFT7 {TRUE,FALSE}
@attribute SProtFT8 {TRUE,FALSE}
@attribute SProtFT9 {TRUE,FALSE}
@attribute SSGeom {TRUE,FALSE}
@attribute Voids numeric
@attribute dataset {pd,snp}

@data
0,FALSE,0.206008583690987,FALSE,2.28375634736718e-05,0,1,0.794479898921876,1,0.0690170062821851,0.0515965817676692,0.0689611935143577,0.0900106610766788,0.0749812284923627,0.0820184591895698,0.0708208713542758,0.0631444188665921,0.0580108369605719,0.0505615237998317,0.072910717349301,0.0601749388592044,0.0758415095726307,0.0886597917543017,0.0740501893437458,0.0689231614251506,0.0714966499857339,0.0725444297352561,0.0677600019534415,0.0712040207444785,0,0.297145610869833,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.417538547578971,pd
0.5,FALSE,0,FALSE,3.11465753314016e-05,0,0,0.629632449162519,0.986497513845216,0.0341975031500602,0.135036881390503,0.137280430073619,0.11181940715621,0.137050578268564,0.154312533906347,0.141479816356467,0.137282054013323,0.139631510034493,0.131678762167056,0.0341975031500602,0.158663915438471,0.139975226301155,0.11181940715621,0.152106633214957,0.164261757906479,0.150284209908595,0.149322101902492,0.148901078166518,0.155453435053363,0,0.216761969687175,0.815450643776824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.25,FALSE,0,FALSE,3.20507913276839e-05,0,1,0.346912127459563,1,0.0279348703833481,0.0652391795539066,0.085996703870137,0.0915164007725534,0.117594540741468,0.0737165950694208,0.0781799478025642,0.0804913314751582,0.0729506882906287,0.0645863678092197,0.0264803518717554,0.0744019565054581,0.130767004740381,0.0893342272517903,0.0752751815403099,0.0848818989468061,0.0853580802020329,0.082478495857945,0.084830416859976,0.0828903105664684,0,0.570137342132946,0.626609442060086,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.402332270119999,snp
0.5,TRUE,0.300429184549356,FALSE,2.14201438038238e-05,0,1,0.447181232370407,0.854464742299448,0.0647357764363591,0.217619985405695,0.284157928919222,0.196899195373472,0.211189410481798,0.246179074990679,0.265142018935858,0.256854239775599,0.245792507384579,0.217502750904777,0.0647357764363591,0.255696359443315,0.289735910532956,0.196899195373472,0.234390183572148,0.261804932461284,0.274276220868231,0.279381126990836,0.26210967242118,0.256772992130714,0,0.149442580175013,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.75,TRUE,0,FALSE,2.44504893048782e-05,0,0.786,0.536564140329808,0.787115516434734,0.0394306237743947,0.253804629735456,0.174602531037305,0.226118738615779,0.222989591431172,0.283369588458677,0.296487150667708,0.238682786631397,0.244204224457892,0.247216762815824,0.0394306237743947,0.276650801480292,0.178029955045995,0.226118738615779,0.247486704712097,0.301639701968131,0.314937765213678,0.251707350565255,0.258837657912437,0.289026050739873,0,0.00153973636422405,0.523605150214592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.5,FALSE,0,FALSE,2.69187545920273e-05,0,1,1,0.967456941104788,0.0212660485477528,0.0589091196820903,0.0674114868999486,0.070471015759809,0.0529276918872595,0.0613645239328005,0.064250471491437,0.0636987152553807,0.0585666319034624,0.0577827813502437,0.0212660485477528,0.0692162873397879,0.068734765247002,0.070471015759809,0.0587422039258644,0.0653209711429759,0.0682488258255645,0.0692852836358253,0.0624546324311245,0.0682154942832542,0,0.258640448051528,0.875536480686695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0,FALSE,0.000488777622530951,0,1,0.758259765867719,1,0.0923770675324977,0.347467536463782,0.26602846384581,0.342575264503611,0.430367656228028,0.492598476401182,0.427655115920218,0.375984566494854,0.384718345188211,0.369827609967286,0.0923770675324977,0.40826298160482,0.271250566518453,0.342575264503611,0.477646837105485,0.52435851856868,0.454268409901715,0.408959540672813,0.410258231647084,0.436600188222102,0,0.00876239282083228,0.626609442060086,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.5,FALSE,0,FALSE,2.87760631249316e-05,0,1,0.442624541540649,1,0.0816554696379184,0.206184116824772,0.416888348293558,0.508046764857814,0.337409558478221,0.399629261155299,0.343289581468005,0.245582889008559,0.222001569548266,0.213046179157576,0.0816554696379184,0.242259588193822,0.425071810041769,0.508046764857814,0.374476580858319,0.425395159333435,0.364652745878501,0.267121244955189,0.236739350969062,0.251511783905008,0,0.333840701931723,0.875536480686695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0.257510729613734,FALSE,0.000107736114043534,0,1,0.856007668375403,1,0.102577955444455,0.222009266504312,0.514146704057844,0.519221411678425,0.574940103634641,0.320323309718906,0.266239308098223,0.233540257501248,0.225463318574584,0.226827205017141,0.102577955444455,0.276291833345815,0.52423933414177,0.433028555099382,0.438570763912201,0.340975996057342,0.334305319753853,0.299860751427352,0.262811135504465,0.271097394926013,0.991629599251291,0.000740483900352024,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.25,FALSE,0.742489270386266,FALSE,2.22754832597666e-05,0,1,1,0.988477733410221,0.00290756692159698,0.0210408552614227,0.0125373067090133,0.0142640609809589,0.0180670786227683,0.0223980689065325,0.022808755453108,0.0203057901287901,0.0213700033097901,0.0203535151156652,0.00290756692159698,0.0247920438199375,0.0110432820098237,0.0142640609809589,0.0200518854867872,0.0225216836806672,0.0231840008741807,0.0229084285079805,0.0228508258839878,0.0256953204781642,0,0.127098772324708,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.5,FALSE,0.0815450643776824,FALSE,2.39617239014823e-05,0,1,1,1,0.0625309180740317,0.139030533747132,0.106719524876771,0.123002047286421,0.126614150665559,0.15465005115772,0.166366944163984,0.14076958431716,0.133590622677683,0.135626496036365,0.0625309180740317,0.165202816995979,0.108814414679259,0.123002047286421,0.140523684164031,0.167211227547445,0.177094441870018,0.187376226470961,0.150448292625536,0.160629542860575,0,0.0842447358059227,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0.201716738197425,FALSE,2.96314025808744e-05,0,1,0.805813525271521,1,0.129262504426843,0.0982412104481155,0.136535609840337,0.117471676207015,0.122199198197935,0.152665591088131,0.131529918274818,0.135147717028735,0.124127537245547,0.099950600322688,0.140790600052835,0.109774521526467,0.139215785347689,0.117909309907607,0.135623715377775,0.162508629267843,0.138640608526904,0.127941331079037,0.104648968782673,0.11187451192407,0,0.00124589354662404,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.439244902574074,pd
