@relation CSV_data

@attribute BCharge numeric
@attribute Binding {TRUE,FALSE}
@attribute CPhilic numeric
@attribute CisPro {TRUE,FALSE}
@attribute Clash numeric
@attribute Glycine numeric
@attribute HBonds numeric
@attribute Impact numeric
@attribute Interface numeric
@attribute MLargest1 numeric
@attribute MLargest10 numeric
@attribute MLargest2 numeric
@attribute MLargest3 numeric
@attribute MLargest4 numeric
@attribute MLargest5 numeric
@attribute MLargest6 numeric
@attribute MLargest7 numeric
@attribute MLargest8 numeric
@attribute MLargest9 numeric
@attribute NLargest1 numeric
@attribute NLargest10 numeric
@attribute NLargest2 numeric
@attribute NLargest3 numeric
@attribute NLargest4 numeric
@attribute NLargest5 numeric
@attribute NLargest6 numeric
@attribute NLargest7 numeric
@attribute NLargest8 numeric
@attribute NLargest9 numeric
@attribute Proline numeric
@attribute Relaccess numeric
@attribute SPhobic numeric
@attribute SProtFT0 {TRUE,FALSE}
@attribute SProtFT1 {TRUE,FALSE}
@attribute SProtFT10 {TRUE,FALSE}
@attribute SProtFT11 {TRUE,FALSE}
@attribute SProtFT12 {TRUE,FALSE}
@attribute SProtFT2 {TRUE,FALSE}
@attribute SProtFT3 {TRUE,FALSE}
@attribute SProtFT4 {TRUE,FALSE}
@attribute SProtFT5 {TRUE,FALSE}
@attribute SProtFT6 {TRUE,FALSE}
@attribute SProtFT7 {TRUE,FALSE}
@attribute SProtFT8 {TRUE,FALSE}
@attribute SProtFT9 {TRUE,FALSE}
@attribute SSGeom {TRUE,FALSE}
@attribute Voids numeric
@attribute dataset {pd,snp}

@data
0.25,FALSE,0,FALSE,1.99538475936362e-05,0,1,0.44734834948565,1,0.0322305072247408,0.243461136069912,0.161541147188341,0.212521119822708,0.224098635981332,0.278204337538457,0.290261558684015,0.280215564090273,0.248390380376067,0.235307836315335,0.0322305072247408,0.286058865609045,0.16471217800316,0.212521119822708,0.248717586294222,0.296141424059621,0.308324750038954,0.304791309515891,0.26488000763618,0.277792795498688,0,0.441481202874958,0.682403433476395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.5,FALSE,0,FALSE,3.11465753314016e-05,0,0,0.629632449162519,0.986497513845216,0.0341975031500602,0.135036881390503,0.137280430073619,0.11181940715621,0.137050578268564,0.154312533906347,0.141479816356467,0.137282054013323,0.139631510034493,0.131678762167056,0.0341975031500602,0.158663915438471,0.139975226301155,0.11181940715621,0.152106633214957,0.164261757906479,0.150284209908595,0.149322101902492,0.148901078166518,0.155453435053363,0,0.216761969687175,0.815450643776824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.75,TRUE,0,FALSE,2.45604615206423e-05,0,0.72375,1,0.991001969339238,0.0449759939761117,0.232018673676622,0.178028553945032,0.178452635144384,0.186933704076137,0.238135208350636,0.25003333777837,0.255982357199639,0.231660328106363,0.227132507743876,0.0449759939761117,0.276663714003115,0.181523230318843,0.178452635144384,0.207469802175539,0.253488857663636,0.265593097210109,0.278432777697914,0.247039315229962,0.27024889369456,0,0.144353222574181,0.523605150214592,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.5,TRUE,0.300429184549356,FALSE,2.14201438038238e-05,0,1,0.447181232370407,0.854464742299448,0.0647357764363591,0.217619985405695,0.284157928919222,0.196899195373472,0.211189410481798,0.246179074990679,0.265142018935858,0.256854239775599,0.245792507384579,0.217502750904777,0.0647357764363591,0.255696359443315,0.289735910532956,0.196899195373472,0.234390183572148,0.261804932461284,0.274276220868231,0.279381126990836,0.26210967242118,0.256772992130714,0,0.149442580175013,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0,FALSE,2.69187545920273e-05,0,1,1,0.967456941104788,0.0212660485477528,0.0589091196820903,0.0674114868999486,0.070471015759809,0.0529276918872595,0.0613645239328005,0.064250471491437,0.0636987152553807,0.0585666319034624,0.0577827813502437,0.0212660485477528,0.0692162873397879,0.068734765247002,0.070471015759809,0.0587422039258644,0.0653209711429759,0.0682488258255645,0.0692852836358253,0.0624546324311245,0.0682154942832542,0,0.258640448051528,0.875536480686695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0.141630901287554,FALSE,2.83361742618753e-05,0,1,1,1,0.0352996383109062,0.0464621998716404,0.123104068355276,0.0566535809527426,0.0403938965404708,0.0512071984831162,0.0472882098565523,0.045965175984172,0.0479295077155579,0.0449282644600064,0.0352996383109062,0.0545528264221207,0.125520584524553,0.0566535809527426,0.044831475232189,0.0545087571785163,0.0502309901108307,0.0494021322839984,0.0470402031579158,0.0529099337217917,0,0.0863897883744028,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.5,FALSE,0,FALSE,2.68210015113482e-05,0,1,1,0.472456451490061,0.028944389144123,0.0662634184081658,0.0774380286290277,0.10296781593806,0.0710849798753519,0.0861216793868849,0.0881622311546301,0.0801382387577449,0.0667432706138516,0.0671453983034497,0.028944389144123,0.0778573476128619,0.0789581266306545,0.10296781593806,0.0788942089671785,0.0916743319018624,0.0936486319678981,0.0871666026566654,0.0711740849347484,0.0792685368735107,0,0.0649098784078421,0.918454935622318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.75,FALSE,0.416309012875536,FALSE,3.30894178099001e-05,0,1,1,1,0.133983147637451,0.147611281573372,0.132654585862681,0.147695378967804,0.189726214576242,0.222618250317637,0.216369801687844,0.190261742305439,0.184698777875614,0.183684113445405,0.133983147637451,0.173438424052415,0.135258577395608,0.147695378967804,0.211676295812058,0.236971451466364,0.229834654384967,0.20694826776063,0.196960178651104,0.216848381089686,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
0.5,FALSE,0,FALSE,2.61733873518486e-05,0,1,1,1,0.0203836935743771,0.107054939644637,0.0683875618024349,0.0902334745817751,0.10849135449362,0.140179219893373,0.139641476006325,0.126908229427418,0.123538436238663,0.118764880857731,0.0203836935743771,0.125786049826843,0.0697300003674714,0.0902334745817751,0.12040996012886,0.149217205490378,0.148331468279584,0.138038461786029,0.131739650644747,0.140207945375543,0,0.229262043147879,0.609442060085837,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,snp
0.5,FALSE,0.188841201716738,FALSE,2.71631372937253e-05,0,1,0.533876017454005,0.9581977825893,0.0266529417982371,0.242283041593768,0.124535895154539,0.161262023686175,0.211223902297951,0.264647100090653,0.257672451564971,0.260896066468225,0.233744038734952,0.236164380076453,0.0266529417982371,0.256969534193652,0.126980517889734,0.161262023686175,0.234428464578291,0.254429377319557,0.267638922896047,0.240925777721516,0.247265736858111,0.275905568570914,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.406467809129869,pd
